filename	NoteIdx	Note
AO0235+16-20180920@204805-R_30508_calib.new	2	cloudy(Rmag=18.68,dR=0.16)
AO0235+16-20180924@160914-R_30508_calib.new	2	cloudy(Rmag=20.04,dR=0.54)
AO0235+16-20180925@201057-R_30508_calib.new	2	cloudy(Rmag=18.82,dR=0.30)
AO0235+16-20180925@201415-R_30508_calib.new	2	satellite(Rmag=18.67,dR=0.27)
AO0235+16-20180926@203309-R_30508_calib.new	2	moon(Rmag=18.23,dR=0.54)
AO0235+16-20180926@203627-R_30508_calib.new	2	moon(Rmag=18.06,dR=0.46)
AO0235+16-20180929@171706-R_30508_calib.new	2	none(Rmag=19.79,dR=0.39)
AO0235+16-20180929@172024-R_30508_calib.new	2	none(Rmag=19.73,dR=0.37)
AO0235+16-20180930@150728-R_30508_calib.new	2	none(Rmag=19.48,dR=0.33)
AO0235+16-20181005@210743-R_Astrodon_2018_calib.new	2	none(Rmag=18.56,dR=0.26)
AO0235+16-20181005@211043-R_Astrodon_2018_calib.new	2	none(Rmag=nan)
AO0235+16-20181019@165056-R_Astrodon_2018_calib.new	2	cloudy(Rmag=19.81,dR=0.27)
AO0235+16-20181019@165417-R_Astrodon_2018_calib.new	2	cloudy(Rmag=20.48,dR=0.39)
AO0235+16-20181021@190153-R_Astrodon_2018_calib.new	2	cloudy(Rmag=20.51,dR=0.43)
AO0235+16-20181021@190512-R_Astrodon_2018_calib.new	2	cloudy(Rmag=19.64,dR=0.25)
AO0235+16-20181023@190031-R_Astrodon_2018_calib.new	2	moon,nosource(dR=0.36)
AO0235+16-20181023@190657-R_Astrodon_2018_calib.new	2	moon,cannotfit(Rmag=nan)
AO0235+16-20181005@211104-R_Astrodon_2018_calib.new	2	toofaint(Rmag=nan)
AO0235+16-20181024@195158-R_Astrodon_2018_calib.new	2	moon,cannotfit(Rmag=nan)
AO0235+16-20181024@195520-R_Astrodon_2018_calib.new	2	moon,cannotfit(Rmag=nan)
AO0235+16-20181027@164505-R_Astrodon_2018_calib.new	2	cloudy(Rmag=19.66,dR=0.47)
AO0235+16-20181027@164826-R_Astrodon_2018_calib.new	2	cloudy(Rmag=18.56,dR=0.24)
AO0235+16-20181028@150706-R_Astrodon_2018_calib.new	2	cloudy(Rmag=20.68,dR=0.49)
AO0235+16-20181028@151027-R_Astrodon_2018_calib.new	2	cloudy(Rmag=20.29,dR=0.43)
AO0235+16-20181029@163622-R_Astrodon_2018_calib.new	2	none(Rmag=19.49,dR=0.22)
AO0235+16-20181029@163943-R_Astrodon_2018_calib.new	2	toofaint(Rmag=nan)
AO0235+16-20181102@200721-R_Astrodon_2018_calib.new	4	toofaint(Rmag=18.99,dR=0.18)
AO0235+16-20181102@201043-R_Astrodon_2018_calib.new	2	none(Rmag=nan)
AO0235+16-20181102@201043-R_Astrodon_2018_calib.fits	2	none(Rmag=nan)
AO0235+16-20181103@175423-R_Astrodon_2018_calib.fits	4	faint(Rmag=19.90,dR=0.21)
AO0235+16-20181103@175423-R_Astrodon_2018_calib.new	4	faint(Rmag=19.90,dR=0.21)
AO0235+16-20181103@182508-R_Astrodon_2018_calib.new	4	faint(Rmag=19.86,dR=0.22)
AO0235+16-20181104@141331-R_Astrodon_2018_calib.new	4	outlier(Rmag=20.00,dR=0.23)
AO0235+16-20181104@141651-R_Astrodon_2018_calib.new	4	toofaint,bigerror(Rmag=19.56,dR=0.15)
AO0235+16-20181104@154606-R_Astrodon_2018_calib.new	3	fovout
AO0235+16-20181104@154948-R_Astrodon_2018_calib.new	4	outlier(Rmag=19.11,dR=0.16)
AO0235+16-20181105@184404-R_Astrodon_2018_calib.new	4	toofaint,bigerror(Rmag=19.86,dR=0.23)
AO0235+16-20181105@184404-R_Astrodon_2018_calib.fits	4	toofaint,bigerror(Rmag=19.86,dR=0.23)
AO0235+16-20181106@202807-R_Astrodon_2018_calib.new	2	toofaint,bigerror(Rmag=19.84,dR=0.34)
AO0235+16-20181106@202807-R_Astrodon_2018_calib.fits	2	toofaint,bigerror(Rmag=19.84,dR=0.34)
AO0235+16-20181106@203128-R_Astrodon_2018_calib.new	2	toofaint(Rmag=nan)
AO0235+16-20181106@203128-R_Astrodon_2018_calib.fits	2	toofaint(Rmag=nan)
AO0235+16-20181108@133733-R_Astrodon_2018_calib.new	2	bigerror(Rmag=20.14,dR=0.26)
AO0235+16-20181109@191644-R_Astrodon_2018_calib.new	2	none(Rmag=19.68,dR=0.25)
AO0235+16-20181114@173157-R_Astrodon_2018_calib.new	2	none(Rmag=20.09,dR=0.25)
AO0235+16-20181111@184404-R_Astrodon_2018_calib.new	4	faint(Rmag=19.63,dR=0.19)
AO0235+16-20181111@184725-R_Astrodon_2018_calib.new	4	faint(Rmag=19.82,dR=0.21)
AO0235+16-20181114@172837-R_Astrodon_2018_calib.new	4	none(Rmag=19.71,dR=0.19)
AO0235+16-20181114@173157-R_Astrodon_2018_calib.new	2	none(Rmag=20.09,dR=0.25)
AO0235+16-20181124@164706-R_Astrodon_2018_calib.new	2	none(Rmag=19.49,dR=0.27)
AO0235+16-20181124@164706-R_Astrodon_2018_calib.fits	2	none(Rmag=19.49,dR=0.27)
AO0235+16-20181124@165027-R_Astrodon_2018_calib.new	2	none(Rmag=19.62,dR=0.30)
AO0235+16-20181124@165027-R_Astrodon_2018_calib.fits	2	none(Rmag=19.62,dR=0.30)
AO0235+16-20181129@181808-R_Astrodon_2018_calib.new	4	none(Rmag=18.58,dR=0.15)
AO0235+16-20181129@182129-R_Astrodon_2018_calib.new	4	none(Rmag=18.80,dR=0.18)
AO0235+16-20181130@123249-R_Astrodon_2018_calib.new	4	faint(Rmag=19.58,dR=0.19)
AO0235+16-20181130@123609-R_Astrodon_2018_calib.new	4	faint(Rmag=19.56,dR=0.20)
AO0235+16-20190112@124534-R_Astrodon_2018_calib.new	2	cloudy(Rmag=20.48,dR=0.32)
AO0235+16-20190129@123842-R_Astrodon_2018_calib.new	2	cloudy(Rmag=21.87,dR=0.82)
OJ287-20180510@144347-R_30508_calib.new	2	cloudy(R=14.69,dR=0.07)
OJ287-20180520@131627-R_30508_calib.new	2	moon,baditting(R=14.67,dR=0.07)
OJ287-20190122@194238-R_Astrodon_2018_calib.new	2	moon(dR=0.57)
OJ287-20190122@194555-R_Astrodon_2018_calib.new	2	moon(dR=0.58)
S4_0954+65-20180403@123852-R_30508_calib.new	3	fovout
S4_0954+65-20180403@124206-R_30508_calib.new	3	fovout
3C454-3-20180713@191546-R_30508_calib.new	3	fovout

3C273-20190221@200144-R_Astrodon_2018.fts	1	nowcs,black
3C273-20190221@200501-R_Astrodon_2018.fts	1	nowcs,black
3C273-20190320@195248-R_Astrodon_2018_calib.fits	3	noimage(bgsub<0)
3C273-20190320@195609-R_Astrodon_2018_calib.fits	3	noimage(bgsub<0)
3C273-20190417@173335-R_Astrodon_2018.fts	1	nowcs,black
3C273-20190417@173652-R_Astrodon_2018.fts	1	nowcs,black
3C273-20190417@191652-R_Astrodon_2018.fts	1	nowcs,black
3C273-20190417@192004-R_Astrodon_2018.fts	1	nowcs,black
3C273-20190426@183512-R_Astrodon_2018.fts	1	nowcs,flat
3C273-20190514@140936-R_Astrodon_2018.fts	1	nowcs,flat
3C273-20190514@141304-R_Astrodon_2018.fts	1	nowcs,picasso
3C273-20190629@140538-R_Astrodon_2018.fts	1	nowcs,picasso
3C279-20190113@201931-R_Astrodon_2018.fts	1	nowcs
3C279-20190320@200056-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.30)
3C279-20190320@200417-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.23)
3C279-20190320@200417-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.23)
3C279-20190417@174048-R_Astrodon_2018_calib.fits	2	moon,largeerror(dR=0.37)
3C279-20190417@174405-R_Astrodon_2018_calib.fits	2	moon,largeerror(dR=0.25)
3C279-20190427@182130-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.15)
3C279-20190630@131503-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.56)
3C279-20190711@132848-R_Astrodon_2018_calib.fits	4	faint(dR=0.20)
3C279-20190711@133207-R_Astrodon_2018_calib.fits	4	faint(dR=0.16)
3C345-20190219@214518-R_Astrodon_2018.fts	1	nowcs,flat
3C345-20190407@144658-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.20)
3C345-20190407@145356-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.13)
3C345-20190427@184726-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.13)
3C345-20190427@185041-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.16)
3C345-20190616@190813-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.20)
3C345-20190619@164604-R_Astrodon_2018_calib.fits	2	cloudy,faint(dR=0.13)
3C345-20190708@190558-R_Astrodon_2018_calib.fits	2	cloudy,faint(dR=0.21)
3C345-20190711@135947-R_Astrodon_2018_calib.fits	2	cloudy,faint(dR=0.13)
3C345-20190711@140302-R_Astrodon_2018_calib.fits	2	cloudy,faint(dR=0.10)
3C345-20190714@140156-R_Astrodon_2018.fts	1	nowcs,wcsfixed
3C345-20190715@175757-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.49)
3C345-20190715@175444-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.21)
3C345-20190907@145822-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.36)
3C345-20190907@150142-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.22)
3C371-20190427@191157-R_Astrodon_2018.fts	1	fovout
3C371-20190910@123329-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.22)
3C454-3-20190607@175308-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.12)
3C454-3-20190607@175622-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.07)
3C454-3-20190627@161351-R_Astrodon_2018.fts	1	nowcs,wcsfixed,fovout
3C454-3-20190803@191148-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.26)
3C454-3-20190830@191615-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.08)
3C66A-20190212@113215-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
3C66A-20191019@175756-R_Astrodon_2018.fts	1	nowcs,rain
3C66A-20191019@180216-R_Astrodon_2018.fts	1	nowcs,rain
3C66A-20191026@154629-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
3C66A-20191028@201441-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.13)
3C66A-20191028@201803-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.14)
4C29-45-20190220@193559-R_Astrodon_2018_calib.fits	2	moon(dR=0.31)
4C29-45-20190220@193911-R_Astrodon_2018_calib.fits	2	moon(dR=0.33)
4C29-45-20190221@194958-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.17)
4C29-45-20190301@155932-R_Astrodon_2018_calib.fits	3	fovout
4C29-45-20190319@175515-R_Astrodon_2018_calib.fits	3	cannotfit
4C29-45-20190319@175836-R_Astrodon_2018_calib.fits	3	cannotfit
4C29-45-20190320@193716-R_Astrodon_2018_calib.fits	2	cloudy,badfitting(dR=0.50)
4C29-45-20190320@194036-R_Astrodon_2018_calib.fits	2	cloudy,badfitting(dR=0.51)
4C29-45-20190330@184859-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.63)
4C29-45-20190330@185235-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.49)
4C29-45-20190410@181439-R_Astrodon_2018_calib.fits	2	cloudy,toofaint(dR=0.20)
4C29-45-20190417@171838-R_Astrodon_2018_calib.fits	2	cloudy,toofaint(dR=0.14)
4C29-45-20190417@172155-R_Astrodon_2018_calib.fits	2	cloudy,toofaint(dR=0.18)
4C29-45-20190417@190231-R_Astrodon_2018_calib.fits	2	cloudy,toofaint(dR=0.31)
4C29-45-20190417@190549-R_Astrodon_2018_calib.fits	2	cloudy,toofaint(Rmag=nan)
4C29-45-20190426@181717-R_Astrodon_2018_calib.fits	2	cloudy,toofaint(dR=0.16)
4C29-45-20190426@182034-R_Astrodon_2018_calib.fits	2	cloudy,toofaint(dR=0.12)
4C29-45-20190427@175640-R_Astrodon_2018_calib.fits	2	cloudy,toofaint(dR=0.25)
4C29-45-20190427@175959-R_Astrodon_2018_calib.fits	2	cloudy,toofaint(dR=0.26)
4C29-45-20190711@130527-R_Astrodon_2018_calib.fits	2	toofaint(Rmag=nan)
4C29-45-20190714@124722-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.76)
4C29-45-20190714@125046-R_Astrodon_2018_calib.fits	2	toofaint(Rmag=nan)
4C29-45-20190716@124808-R_Astrodon_2018_calib.fits	2	toofaint(Rmag=nan)
4C29-45-20190716@125130-R_Astrodon_2018_calib.fits	2	toofaint(Rmag=nan)
4C38-41-20190320@203157-R_Astrodon_2018_calib.fits	3	cannotfit
4C38-41-20190328@150202-R_Astrodon_2018_calib.fits	3	cannotfit
4C38-41-20190330@194923-R_Astrodon_2018_calib.fits	3	fovout
4C38-41-20190407@143323-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.32)
4C38-41-20190407@143637-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.39)
4C38-41-20190409@142509-R_Astrodon_2018.fts	1	nowcs,tail
4C38-41-20190409@142922-R_Astrodon_2018.fts	1	nowcs,wcsfixed,ellongated
4C38-41-20190410@190917-R_Astrodon_2018.fts	1	fovout
4C38-41-20190423@181812-R_Astrodon_2018.fts	1	fovout
4C38-41-20190427@184037-R_Astrodon_2018_calib.fits	2	cloudy,largeerror(dR=0.28)
4C38-41-20190427@184352-R_Astrodon_2018_calib.fits	2	cloudy,largeerror(dR=0.27)
4C38-41-20190616@183539-R_Astrodon_2018_calib.fits	2	cloudy,largeerror(dR=0.22)
4C38-41-20190616@183853-R_Astrodon_2018_calib.fits	2	cloudy,largeerror(dR=0.27)
4C38-41-20190619@163601-R_Astrodon_2018_calib.fits	2	cloudy,largeerror(dR=0.43)
4C38-41-20190619@163915-R_Astrodon_2018_calib.fits	2	cloudy,largeerror(dR=0.46)
4C38-41-20190711@135301-R_Astrodon_2018_calib.fits	2	cloudy,largeerror(dR=0.32)
4C38-41-20190711@135616-R_Astrodon_2018.fts	1	toofaint(Rmag=36)
4C38-41-20190715@174750-R_Astrodon_2018_calib.fits	2	cloudy,largeerror(dR=0.34)
4C38-41-20190715@175111-R_Astrodon_2018_calib.fits	2	cloudy,largeerror(dR=0.33)
4C38-41-20190716@132129-R_Astrodon_2018_calib.fits	2	cloudy,largeerror(dR=0.30)
4C38-41-20190716@132443-R_Astrodon_2018_calib.fits	2	cloudy,largeerror(dR=0.43)
4C38-41-20190717@145821-R_Astrodon_2018.fts	1	toofaint(Rmag=267)
4C38-41-20190907@145059-R_Astrodon_2018_calib.fits	2	toofaint(Rmag=nan)
4C38-41-20190907@145419-R_Astrodon_2018_calib.fits	2	largeerror,toofaint(dR=0.76)
4C51-37-20190110@215136-R_Astrodon_2018_calib.fits	2	largeerror,toobight(dR=0.48)
4C51-37-20190302@213703-R_Astrodon_2018_calib.fits	2	largeerror,toofaint(dR=0.50)
4C51-37-20190427@190339-R_Astrodon_2018.fts	1	fovout
4C51-37-20190728@144506-R_Astrodon_2018.fts	1	nowcs,flat
4C51-37-20190728@144824-R_Astrodon_2018.fts	1	nowcs,flat
4C51-37-20190407@145850-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.54)
4C51-37-20190407@150207-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.33)
4C51-37-20190417@151453-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.52)
4C51-37-20190417@182551-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.49)
4C51-37-20190427@190716-R_Astrodon_2018_calib.fits	2	toofaint(Rmag=nan)
4C51-37-20190608@183714-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.55)
4C51-37-20190608@184031-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.38)
4C51-37-20190619@165655-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.37)
4C51-37-20190619@170013-R_Astrodon_2018_calib.fits	2	largeerror(dR=1.69)
4C51-37-20190629@203307-R_Astrodon_2018_calib.fits	2	largeerror(dR=1.38)
4C51-37-20190708@191336-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.42)
4C51-37-20190715@180852-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.40)
4C51-37-20190715@181213-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.59)
4C51-37-20190716@134950-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.70)
4C51-37-20190716@140534-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.47)
4C51-37-20190717@151917-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.51)
4C51-37-20190805@182324-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.49)
4C51-37-20190805@182645-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.53)
4C71-07-20190219@202052-R_Astrodon_2018_calib.fits	2	largeerror,toofaint(dR=0.20)
4C71-07-20190511@134448-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.38)
4C71-07-20190512@130156-R_Astrodon_2018.fts	1	nowcs,wcsfixed,toofaint
4C71-07-20190603@132235-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.54)
4C71-07-20190603@132552-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.92)
4C71-07-20190913@184745-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.55)
4C71-07-20190917@191951-R_Astrodon_2018.fts	1	nowcs,wcsfixed,toofaint
4C71-07-20190918@202421-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.25)
4C71-07-20190918@202743-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.34)
AO0235+16-20190103@164336-R_Astrodon_2018_calib.fits	2	cloudy,toofaint(Rmag=2.06)
AO0235+16-20190129@124205-R_Astrodon_2018.fts	1	nowcs
AO0235+16-20190312@110041-R_Astrodon_2018_calib.fits	2	moon(dR=0.69)
AO0235+16-20190312@110041-R_Astrodon_2018_calib.fits	2	moon(dR=0.66)
AO0235+16-20190326@113509-R_Astrodon_2018_calib.fits	2	satellite(dR=0.22)
AO0235+16-20190326@113828-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.98)
AO0235+16-20190328@110353-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=nan)
AO0235+16-20190328@110730-R_Astrodon_2018_calib.fits	2	cloudy(Rmag=nan)
AO0235+16-20190406@111142-R_Astrodon_2018.fts	1	nowcs,wcsfixed,ellongated
AO0235+16-20190406@111519-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
AO0235+16-20190406@111519-R_Astrodon_2018_calib.fits	2	cloudy,toofaint(Rmag=nan)
AO0235+16-20190912@173325-R_Astrodon_2018_calib.fits	2	toofaint(Rmag=nan)
AO0235+16-20190913@183201-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.42)
AO0235+16-20190919@202014-R_Astrodon_2018_calib.fits	2	moonin(dR=2.25)
AO0235+16-20190919@202337-R_Astrodon_2018_calib.fits	2	moonin(dR=0.86)
AO0235+16-20190924@164525-R_Astrodon_2018_calib.fits	4	toofaint,largeerror(dR=0.27)
AO0235+16-20190925@210028-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.43)
AO0235+16-20190925@210347-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.29)
AO0235+16-20190926@182846-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.49)
AO0235+16-20190926@183206-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.33)
AO0235+16-20190927@210435-R_Astrodon_2018_calib.fits	2	toofaint(Rmag=nan)
AO0235+16-20191001@205423-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.28)
AO0235+16-20191001@205743-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.41)
AO0235+16-20191002@192713-R_Astrodon_2018_calib.fits	4	largeerror(dR=0.30)
AO0235+16-20191002@193934-R_Astrodon_2018_calib.fits	4	largeerror(dR=0.26)
AO0235+16-20191005@180851-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.35)
AO0235+16-20191011@173536-R_Astrodon_2018_calib.fits	2	cloudy,faint(dR=0.16)
AO0235+16-20191011@173855-R_Astrodon_2018_calib.fits	2	cloudy,faint(dR=0.21)
AO0235+16-20191012@202803-R_Astrodon_2018_calib.fits	2	cloudy,faint(dR=0.30)
AO0235+16-20191012@203124-R_Astrodon_2018_calib.fits	2	cloudy,faint(dR=0.33)
AO0235+16-20191016@182638-R_Astrodon_2018_calib.fits	2	moonin(dR=0.91)
AO0235+16-20191016@182957-R_Astrodon_2018_calib.fits	2	moonin(dR=1.31)
AO0235+16-20191016@203654-R_Astrodon_2018_calib.fits	2	moonin(dR=1.16)
AO0235+16-20191016@204014-R_Astrodon_2018_calib.fits	2	moonin(Rmag=nan)
AO0235+16-20190917@185527-R_Astrodon_2018.fts	1	haswcs,moon
AO0235+16-20190917@185848-R_Astrodon_2018.fts	1	haswcs,moon
AO0235+16-20190917@201116-R_Astrodon_2018.fts	1	haswcs,moon
AO0235+16-20190917@201453-R_Astrodon_2018.fts	1	haswcs,moon
AO0235+16-20191019@180722-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.48),rain
AO0235+16-20191019@181101-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.66),rain
CTA102-20190427@192050-R_Astrodon_2018.fts	1	fovout
CTA102-20190627@160430-R_Astrodon_2018.fts	1	nowcs,wcsfixed,fovout
CTA102-20190627@160846-R_Astrodon_2018.fts	1	nowcs,wcsfixed,fovout
CTA102-20190711@150510-R_Astrodon_2018_calib.fits	2	largeerror(dR=2.11)
CTA102-20190711@150831-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.56)
CTA102-20190714@145621-R_Astrodon_2018_calib.fits	4	cloudy,faint(dR=0.23)
CTA102-20190714@145941-R_Astrodon_2018_calib.fits	4	cloudy,faint(dR=0.17)
CTA102-20190717@155111-R_Astrodon_2018_calib.fits	4	cloudy,faint(dR=0.10)
CTA102-20190902@191954-R_Astrodon_2018.fts	1	nowcs,noise0
CTA102-20190902@192316-R_Astrodon_2018.fts	1	nowcs,noise0
CTA102-20191026@122210-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
DA406-20190605@152310-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
DA406-20190726@133735-R_Astrodon_2018_calib.fits	2	outlier,cosmicray?
ES2344+514-20190212@112243-R_Astrodon_2018_calib.fits	2	rain(dR=0.24)
ES2344+514-20191001@203904-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.24)
ES2344+514-20191001@204224-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.39)
ES2344+514-20191007@202453-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.32)
ES2344+514-20191007@202813-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.61)
ES2344+514-20191010@201304-R_Astrodon_2018_calib.fits	2	ellongated(dR=0.20)
ES2344+514-20191010@201626-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.36)
ES2344+514-20191019@174851-R_Astrodon_2018.fts	1	nowcs,rain
ES2344+514-20191019@175311-R_Astrodon_2018.fts	1	nowcs,rain
KS1510-08-20190208@193734-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
KS1510-08-20190711@133708-R_Astrodon_2018.fts	1	haswcs,moon
KS1510-08-20190711@134030-R_Astrodon_2018.fts	1	haswcs,moon
L-Lacertae-20190620@162128-R_Astrodon_2018.fts	1	nowcs,wcsfixed,fovout
L-Lacertae-20190620@162544-R_Astrodon_2018.fts	1	nowcs,wcsfixed,fovout
L-Lacertae-20190621@173503-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
L-Lacertae-20190627@155450-R_Astrodon_2018.fts	1	nowcs,wcsfixed,fovout
L-Lacertae-20190627@155906-R_Astrodon_2018.fts	1	nowcs,wcsfixed,fovout
L-Lacertae-20190716@142230-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
L-Lacertae-20190827@124916-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
Mkn501-20190111@211529-R_Astrodon_2018.fts	1	nowcs
Mkn501-20190125@214038-R_Astrodon_2018.fts	1	nowcs
Mkn501-20190219@213825-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.12)
Mkn501-20190219@214144-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.16)
Mkn421-20190301@155013-R_Astrodon_2018_calib.fits	3	cannotfit
Mkn421-20190313@123619-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
Mkn421-20190330@184104-R_Astrodon_2018_calib.fits	2	largeerror(dR=1.10)
Mkn421-20190330@184421-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.39)
Mkn421-20190410@180638-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.13)
Mkn421-20190410@180955-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.16)
Mkn421-20190603@150009-R_Astrodon_2018_calib.fits	3	cannotfit(Rmag=nan)
Mkn421-20190603@150327-R_Astrodon_2018_calib.fits	3	cannotfit(Rmag=nan)
Mkn501-20190407@144011-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.75)
Mkn501-20190409@143315-R_Astrodon_2018_calib.fits	4	ellongated,rain(dR=0.03)
Mkn501-20190728@141202-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
ON231-20190202@191723-R_Astrodon_2018_calib.fits	3	cannotfit
ON231-20190208@185250-R_Astrodon_2018_calib.fits	3	fovout
ON231-20190221@195652-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.24)
ON231-20190320@194429-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.21)
OJ248-20190109@215657-R_Astrodon_2018_calib.new	2	cloudy(dR=0.29)
OJ248-20190109@215657-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.28)
OJ248-20190125@133527-R_Astrodon_2018.fts	1	nowcs
OJ248-20190506@193905-R_Astrodon_2018_calib.fits	2	moon,cloudy(dR=0.16)
OJ248-20190506@193543-R_Astrodon_2018_calib.fits	2	moon,cloudy(dR=0.18)
OJ248-20190512@122830-R_Astrodon_2018_calib.fits	2	cloudy,toofaint(dR=0.10)
OJ248-20190512@123147-R_Astrodon_2018_calib.fits	2	cloudy,toofaint(dR=0.12)
OJ248-20190603@130331-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.47)
OJ248-20190607@121728-R_Astrodon_2018_calib.fits	2	toofaint(dR=0.70)
OJ248-20190607@122042-R_Astrodon_2018_calib.fits	2	toofaint(dR=0.67)
OJ248-20191019@182456-R_Astrodon_2018.fts	1	nowcs,noise1
OJ248-20191019@182909-R_Astrodon_2018.fts	1	nowcs,noise1
OJ287-20190122@194238-R_Astrodon_2018_calib.fits	2	moon(dR=0.77)
OJ287-20190122@194555-R_Astrodon_2018_calib.fits	2	moon(dR=0.84)
OJ287-20190406@132519-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
OJ287-20190512@123511-R_Astrodon_2018_calib.fits	2	moon(dR=0.28)
OJ287-20190512@123825-R_Astrodon_2018_calib.fits	2	moon(dR=0.28)
OJ287-20190607@122438-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.91)
OJ287-20191019@183357-R_Astrodon_2018.fts	1	nowcs,noise1
OJ287-20191019@183756-R_Astrodon_2018.fts	1	nowcs,noise1
OJ287-20191020@193723-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
OJ49-20190512@124533-R_Astrodon_2018_calib.fits	2	cloudy,faint(dR=0.11)
OJ49-20191009@210450-R_Astrodon_2018_calib.fits	2	cloudy,faint(dR=0.13)
