filename	NoteIdx	Note
AO0235+16-20190406@111142-R_Astrodon_2018.fts	1	nowcs,wcsfixed,ellongated
AO0235+16-20190406@111519-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
AO0235+16-20190406@111519-R_Astrodon_2018_calib.fits	2	cloudy,toofaint(Rmag=nan)
AO0235+16-20190912@173325-R_Astrodon_2018_calib.fits	2	toofaint(Rmag=nan)
AO0235+16-20190913@183201-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.42)
AO0235+16-20190919@202014-R_Astrodon_2018_calib.fits	2	moonin(dR=2.25)
AO0235+16-20190919@202337-R_Astrodon_2018_calib.fits	2	moonin(dR=0.86)
AO0235+16-20190924@164525-R_Astrodon_2018_calib.fits	4	toofaint,largeerror(dR=0.27)
AO0235+16-20190925@210028-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.43)
AO0235+16-20190925@210347-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.29)
AO0235+16-20190926@182846-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.49)
AO0235+16-20190926@183206-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.33)
AO0235+16-20190927@210435-R_Astrodon_2018_calib.fits	2	toofaint(Rmag=nan)
AO0235+16-20191001@205423-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.28)
AO0235+16-20191001@205743-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.41)
AO0235+16-20191002@192713-R_Astrodon_2018_calib.fits	4	largeerror(dR=0.30)
AO0235+16-20191002@193934-R_Astrodon_2018_calib.fits	4	largeerror(dR=0.26)
AO0235+16-20191005@180851-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.35)
AO0235+16-20191011@173536-R_Astrodon_2018_calib.fits	2	cloudy,faint(dR=0.16)
AO0235+16-20191011@173855-R_Astrodon_2018_calib.fits	2	cloudy,faint(dR=0.21)
AO0235+16-20191012@202803-R_Astrodon_2018_calib.fits	2	cloudy,faint(dR=0.30)
AO0235+16-20191012@203124-R_Astrodon_2018_calib.fits	2	cloudy,faint(dR=0.33)
AO0235+16-20191016@182638-R_Astrodon_2018_calib.fits	2	moonin(dR=0.91)
AO0235+16-20191016@182957-R_Astrodon_2018_calib.fits	2	moonin(dR=1.31)
AO0235+16-20191016@203654-R_Astrodon_2018_calib.fits	2	moonin(dR=1.16)
AO0235+16-20191016@204014-R_Astrodon_2018_calib.fits	2	moonin(Rmag=nan)
AO0235+16-20190917@185527-R_Astrodon_2018.fts	1	haswcs,moon
AO0235+16-20190917@185848-R_Astrodon_2018.fts	1	haswcs,moon
AO0235+16-20190917@201116-R_Astrodon_2018.fts	1	haswcs,moon
AO0235+16-20190917@201453-R_Astrodon_2018.fts	1	haswcs,moon
AO0235+16-20191019@180722-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.48),rain
AO0235+16-20191019@181101-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.66),rain
CTA102-20190427@192050-R_Astrodon_2018.fts	1	fovout
CTA102-20190627@160430-R_Astrodon_2018.fts	1	nowcs,wcsfixed,fovout
CTA102-20190627@160846-R_Astrodon_2018.fts	1	nowcs,wcsfixed,fovout
CTA102-20190711@150510-R_Astrodon_2018_calib.fits	2	largeerror(dR=2.11)
CTA102-20190711@150831-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.56)
CTA102-20190714@145621-R_Astrodon_2018_calib.fits	4	cloudy,faint(dR=0.23)
CTA102-20190714@145941-R_Astrodon_2018_calib.fits	4	cloudy,faint(dR=0.17)
CTA102-20190717@155111-R_Astrodon_2018_calib.fits	4	cloudy,faint(dR=0.10)
CTA102-20190902@191954-R_Astrodon_2018.fts	1	nowcs,noise0
CTA102-20190902@192316-R_Astrodon_2018.fts	1	nowcs,noise0
CTA102-20191026@122210-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
DA406-20190605@152310-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
DA406-20190726@133735-R_Astrodon_2018_calib.fits	2	outlier,cosmicray?
ES2344+514-20190212@112243-R_Astrodon_2018_calib.fits	2	rain(dR=0.24)
ES2344+514-20191001@203904-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.24)
ES2344+514-20191001@204224-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.39)
ES2344+514-20191007@202453-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.32)
ES2344+514-20191007@202813-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.61)
ES2344+514-20191010@201304-R_Astrodon_2018_calib.fits	2	ellongated(dR=0.20)
ES2344+514-20191010@201626-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.36)
ES2344+514-20191019@174851-R_Astrodon_2018.fts	1	nowcs,rain
ES2344+514-20191019@175311-R_Astrodon_2018.fts	1	nowcs,rain
KS1510-08-20190208@193734-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
KS1510-08-20190711@133708-R_Astrodon_2018.fts	1	haswcs,moon
KS1510-08-20190711@134030-R_Astrodon_2018.fts	1	haswcs,moon
L-Lacertae-20190620@162128-R_Astrodon_2018.fts	1	nowcs,wcsfixed,fovout
L-Lacertae-20190620@162544-R_Astrodon_2018.fts	1	nowcs,wcsfixed,fovout
L-Lacertae-20190621@173503-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
L-Lacertae-20190627@155450-R_Astrodon_2018.fts	1	nowcs,wcsfixed,fovout
L-Lacertae-20190627@155906-R_Astrodon_2018.fts	1	nowcs,wcsfixed,fovout
L-Lacertae-20190716@142230-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
L-Lacertae-20190827@124916-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
Mkn501-20190111@211529-R_Astrodon_2018.fts	1	nowcs
Mkn501-20190125@214038-R_Astrodon_2018.fts	1	nowcs
Mkn501-20190219@213825-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.12)
Mkn501-20190219@214144-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.16)
Mkn421-20190301@155013-R_Astrodon_2018_calib.fits	3	cannotfit
Mkn421-20190313@123619-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
Mkn421-20190330@184104-R_Astrodon_2018_calib.fits	2	largeerror(dR=1.10)
Mkn421-20190330@184421-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.39)
Mkn421-20190410@180638-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.13)
Mkn421-20190410@180955-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.16)
Mkn421-20190603@150009-R_Astrodon_2018_calib.fits	3	cannotfit(Rmag=nan)
Mkn421-20190603@150327-R_Astrodon_2018_calib.fits	3	cannotfit(Rmag=nan)
Mkn501-20190407@144011-R_Astrodon_2018_calib.fits	2	toofaint,largeerror(dR=0.75)
Mkn501-20190409@143315-R_Astrodon_2018_calib.fits	4	ellongated,rain(dR=0.03)
Mkn501-20190728@141202-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
ON231-20190202@191723-R_Astrodon_2018_calib.fits	3	cannotfit
ON231-20190208@185250-R_Astrodon_2018_calib.fits	3	fovout
ON231-20190221@195652-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.24)
ON231-20190320@194429-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.21)
OJ248-20190109@215657-R_Astrodon_2018_calib.new	2	cloudy(dR=0.29)
OJ248-20190109@215657-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.28)
OJ248-20190125@133527-R_Astrodon_2018.fts	1	nowcs
OJ248-20190506@193905-R_Astrodon_2018_calib.fits	2	moon,cloudy(dR=0.16)
OJ248-20190506@193543-R_Astrodon_2018_calib.fits	2	moon,cloudy(dR=0.18)
OJ248-20190512@122830-R_Astrodon_2018_calib.fits	2	cloudy,toofaint(dR=0.10)
OJ248-20190512@123147-R_Astrodon_2018_calib.fits	2	cloudy,toofaint(dR=0.12)
OJ248-20190603@130331-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.47)
OJ248-20190607@121728-R_Astrodon_2018_calib.fits	2	toofaint(dR=0.70)
OJ248-20190607@122042-R_Astrodon_2018_calib.fits	2	toofaint(dR=0.67)
OJ248-20191019@182456-R_Astrodon_2018.fts	1	nowcs,noise1
OJ248-20191019@182909-R_Astrodon_2018.fts	1	nowcs,noise1
OJ287-20190122@194238-R_Astrodon_2018_calib.fits	2	moon(dR=0.77)
OJ287-20190122@194555-R_Astrodon_2018_calib.fits	2	moon(dR=0.84)
OJ287-20190406@132519-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
OJ287-20190512@123511-R_Astrodon_2018_calib.fits	2	moon(dR=0.28)
OJ287-20190512@123825-R_Astrodon_2018_calib.fits	2	moon(dR=0.28)
OJ287-20190607@122438-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.91)
OJ287-20191019@183357-R_Astrodon_2018.fts	1	nowcs,noise1
OJ287-20191019@183756-R_Astrodon_2018.fts	1	nowcs,noise1
OJ287-20191020@193723-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
OJ49-20190512@124533-R_Astrodon_2018_calib.fits	2	cloudy,faint(dR=0.11)
OJ49-20191009@210450-R_Astrodon_2018_calib.fits	2	cloudy,faint(dR=0.13)
PKS0735+17-20190312@110938-R_Astrodon_2018_calib.fits	2	largeerror(dR=0.23)
PKS0735+17-20190317@161906-R_Astrodon_2018_calib.fits	3	cannotfit
PKS0735+17-20191019@182005-R_Astrodon_2018_calib.fits	2	moon(dR=0.31)
PKS0735+17-20191019@181645-R_Astrodon_2018_calib.fits	2	moon(dR=0.27)
PKS0735+17-20191020@191947-R_Astrodon_2018_calib.fits	2	moon(dR=1.52)
PKS0735+17-20191020@192307-R_Astrodon_2018_calib.fits	2	moon(dR=1.49)
PKS2155-304-20190803@191655-R_Astrodon_2018.fts	1	nowcs,flat
PKS2155-304-20190803@192016-R_Astrodon_2018.fts	1	nowcs,flat
S4_0954+65-20190109@163835-R_Astrodon_2018_calib.fits	3	fovout
S4_0954+65-20190312@115705-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
S4_0954+65-20190511@135146-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.15)
S4_0954+65-20190512@130839-R_Astrodon_2018.fts	0	nowcs,wcsfixed,ok
S4_0954+65-20190918@203123-R_Astrodon_2018_calib.fits	2	cloudy(dR=0.13)
S5_0716+71-20190603@131459-R_Astrodon_2018_calib.fits	2	cloud,faint(dR=0.12)
S5_0716+71-20190603@131817-R_Astrodon_2018_calib.fits	2	toofaint(dR=0.23)
S5_0716+71-20190913@184403-R_Astrodon_2018_calib.fits	2	toobright(dR=0.10)
3C273-20191122@200550-R_Astrodon_2018.fts	1	nowcs,moon
3C454-3-20191117@154213-R_Astrodon_2018.fts	1	nowcs,fovout
3C454-3-20191117@154631-R_Astrodon_2018.fts	1	nowcs,fovout
3C454-3-20191124@120305-R_Astrodon_2018.fts	1	nowcs,fovout
3C454-3-20191124@120723-R_Astrodon_2018.fts	1	nowcs,fovout
3C66A-20191117@160426-R_Astrodon_2018.fts	1	nowcs,fovout
3C66A-20191117@160844-R_Astrodon_2018.fts	1	nowcs,fovout
4C29-45-20191121@203253-R_Astrodon_2018.fts	1	nowcs,fovout
4C29-45-20191121@203632-R_Astrodon_2018.fts	1	nowcs,fovout
4C29-45-20191122@191508-R_Astrodon_2018.fts	1	nowcs,fovout
4C29-45-20191122@191859-R_Astrodon_2018.fts	1	nowcs,fovout
4C29-45-20191122@194827-R_Astrodon_2018.fts	1	nowcs,fovout
4C29-45-20191122@195212-R_Astrodon_2018.fts	1	nowcs,fovout
4C51-37-20191109@122524-R_Astrodon_2018.fts	1	nowcs,flat
4C51-37-20191109@122905-R_Astrodon_2018.fts	1	nowcs,flat
4C71-07-20191117@180414-R_Astrodon_2018.fts	1	nowcs,fovout
4C71-07-20191117@180834-R_Astrodon_2018.fts	1	nowcs,fovout
AO0235+16-20191107@161702-R_Astrodon_2018_calib.new	0	nowcs,wcsfixed
AO0235+16-20191111@164917-R_Astrodon_2018.fts	1	nowcs,black
AO0235+16-20191111@165239-R_Astrodon_2018.fts	1	nowcs,black
AO0235+16-20191117@170112-R_Astrodon_2018.fts	1	nowcs,fovout
AO0235+16-20191117@170531-R_Astrodon_2018.fts	1	nowcs,fovout
CTA102-20191107@114956-R_Astrodon_2018_calib.new	0	nowcs,wcsfixed
CTA102-20191124@115304-R_Astrodon_2018.fts	1	nowcs,fovout
CTA102-20191124@115722-R_Astrodon_2018.fts	1	nowcs,fovout
ES2344+514-20191117@155400-R_Astrodon_2018.fts	1	nowcs,fovout
ES2344+514-20191117@155819-R_Astrodon_2018.fts	1	nowcs,fovout
Mkn421-20191117@182402-R_Astrodon_2018.fts	1	nowcs,fovout
Mkn421-20191121@202247-R_Astrodon_2018.fts	1	nowcs,fovout
Mkn421-20191121@202707-R_Astrodon_2018.fts	1	nowcs,fovout
OJ248-20191117@171929-R_Astrodon_2018.fts	1	nowcs,moonin
OJ248-20191117@172349-R_Astrodon_2018.fts	1	nowcs,moonin
OJ287-20191117@172929-R_Astrodon_2018.fts	1	nowcs,moon
OJ287-20191117@173348-R_Astrodon_2018.fts	1	nowcs,moon
OJ49-20191117@173928-R_Astrodon_2018.fts	1	nowcs,moonin
OJ49-20191117@174347-R_Astrodon_2018.fts	1	nowcs,moonin
ON231-20191121@204147-R_Astrodon_2018.fts	1	nowcs,fovout
ON231-20191121@204606-R_Astrodon_2018.fts	1	nowcs,fovout
ON231-20191122@192318-R_Astrodon_2018.fts	1	nowcs,fovout
ON231-20191122@195624-R_Astrodon_2018.fts	1	nowcs,fovout
ON231-20191122@200042-R_Astrodon_2018.fts	1	nowcs,fovout
PKS0735+17-20191117@171145-R_Astrodon_2018.fts	1	nowcs,black
PKS0735+17-20191117@171505-R_Astrodon_2018.fts	1	nowcs,black
PKS2155-304-20191108@110836-R_Astrodon_2018_calib.new	0	nowcs,wcsfixed
PKS2155-304-20191124@114304-R_Astrodon_2018.fts	1	nowcs,fovout
PKS2155-304-20191124@114723-R_Astrodon_2018.fts	1	nowcs,fovout
S4_0954+65-20191117@181414-R_Astrodon_2018.fts	1	nowcs,fovout
S4_0954+65-20191117@181826-R_Astrodon_2018.fts	1	nowcs,fovout
S4_0954+65-20191121@201251-R_Astrodon_2018.fts	1	nowcs,fovout
S4_0954+65-20191121@201705-R_Astrodon_2018.fts	1	nowcs,fovout
S5_0716+71-20191117@174931-R_Astrodon_2018.fts	1	nowcs,fovout
S5_0716+71-20191117@175351-R_Astrodon_2018.fts	1	nowcs,fovout
